SegmentIndex,ECG_R_Peak_1Based,PPG_Systolic_Peak_1Based
28,11960,11816
28,12220,12077
28,12476,12336
28,12735,12607
28,12994,12854
28,13251,13107
28,13511,13369
28,13770,13623
28,14028,13880
28,14288,14144
28,14548,14410
28,14809,14668
28,15072,14932
28,,15191
29,242,96
29,505,361
29,768,625
29,1033,888
29,1299,1152
29,1563,1416
29,1826,1678
29,2088,1943
29,2614,2208
29,2878,2714
29,3140,2992
29,3403,3258
29,3663,3520
29,3926,3781
29,4190,4043
29,4454,4305
29,4719,4572
29,4980,4837
29,5242,5101
29,5507,5361
29,5767,5625
29,6029,5881
29,6291,6153
29,6554,6414
29,6817,6671
29,7079,6937
29,7340,7199
29,7605,7459
29,7872,7728
29,8142,7992
29,8412,8261
29,8682,8532
29,8950,8803
29,9216,9068
29,9481,9337
29,9748,9600
29,9929,9870
29,10275,10387
29,10540,10653
29,10801,10918
29,11061,11181
29,11319,11438
29,11581,11700
29,11844,11962
29,12108,12224
29,12373,12491
29,12638,12754
29,12903,13024
29,13168,13286
29,13433,13555
29,13698,13817
29,13964,14082
29,14231,14350
29,14497,14613
29,14764,14883
29,15027,15149
29,15290,
30,193,52
30,456,313
30,719,575
30,982,840
30,1249,1104
30,1515,1371
30,1779,1638
30,2044,1899
30,2309,2166
30,2573,2426
30,2837,2692
30,3102,2957
30,3367,3220
30,3638,3484
30,3907,3758
30,4177,4025
30,4448,4294
30,4717,4570
30,4987,4837
30,5257,5107
30,5528,5378
30,5798,5650
30,6063,5920
30,6330,6177
30,6597,6447
30,6867,6714
30,7134,6983
30,7400,7250
30,7665,7519
30,7927,7785
30,8189,8039
30,8454,8305
30,8720,8577
30,8989,8843
30,9255,9111
30,9527,9373
30,9801,9650
30,10069,9915
30,10338,10184
30,10606,10453
30,10875,10725
30,11146,10990
30,11419,11268
30,11688,11539
30,11957,11806
30,12228,12073
30,12500,12347
30,12768,12617
30,13037,12883
30,13309,13161
30,13586,13428
30,13859,13704
30,14129,13972
30,14404,14247
30,14677,14520
30,14953,14796
30,15229,15071
30,,15352
31,147,1.84467e+19
31,426,264
31,699,546
31,971,815
31,1241,1089
31,1509,1357
31,1777,1622
31,2046,1891
31,2319,2143
31,2589,2430
31,2858,2698
31,3127,2970
31,3398,3244
31,3665,3505
31,3934,3774
31,4202,4050
31,4473,4319
31,4743,4585
31,5011,4859
31,5278,5124
31,5547,5389
31,5815,5657
31,6082,5926
31,6352,6196
31,6626,6465
31,6899,6735
31,7171,7011
31,7443,7284
31,7712,7558
31,7980,7828
31,8251,8092
31,8521,8366
31,8788,8635
31,9051,8909
31,9318,9160
31,9584,9432
31,9849,9697
31,10116,9955
31,10383,10228
31,10648,10487
31,10912,10752
31,11178,11026
31,11445,11288
31,11710,11554
31,11978,11826
31,12244,12093
31,12509,12357
31,12776,12623
31,13042,12892
31,13311,13166
31,13578,13426
31,13843,13690
31,14111,13958
31,14377,14225
31,14641,14492
31,14901,14751
31,15163,15020
31,,15283
32,67,1.84467e+19
32,329,186
32,591,448
32,861,707
32,1124,976
32,1386,1242
32,1648,1504
32,1911,1764
32,2173,2026
32,2433,2291
32,2692,2550
32,2954,2810
32,3215,3070
32,3476,3331
32,3739,3591
32,4005,3853
32,4269,4119
32,4534,4389
32,4797,4651
32,5065,4917
32,5337,5185
32,5603,5455
32,5874,5720
32,6143,5994
32,6408,6261
32,6677,6527
32,6945,6793
32,7211,7061
32,7478,7327
32,7745,7596
32,8011,7861
32,8278,8129
32,8543,8394
32,8809,8657
32,9074,8924
32,9338,9188
32,9600,9452
32,9862,9714
32,10122,9976
32,10382,10235
32,10642,10497
32,10902,10758
32,11162,11017
32,11421,11278
32,11681,11534
32,11944,11795
32,12209,12057
32,12474,12324
32,12741,12588
32,13009,12857
32,13274,13125
32,13536,13389
32,13799,13654
32,14064,13920
32,14330,14183
32,14594,14448
32,14863,14711
32,15131,14983
32,,15251
33,42,161
33,310,427
33,582,700
33,852,970
33,1124,1244
33,1394,1512
33,1663,1783
33,1936,2053
33,2209,2326
33,2479,2597
33,2754,2870
33,3027,3145
33,3297,3416
33,3563,3679
33,3835,3955
33,4105,4221
33,4375,4493
33,4645,4762
33,4917,5036
33,5188,5298
33,5460,5573
33,5732,5849
33,6006,6119
33,6280,6394
33,6548,6655
33,6816,6933
33,7083,7195
33,7352,7462
33,7622,7737
33,7895,8011
33,8168,8282
33,8441,8560
33,8713,8831
33,8986,9101
33,9259,9372
33,9529,9645
33,9798,9914
33,10072,10190
33,10343,10460
33,10612,10732
33,10880,10994
33,11150,11267
33,11421,11540
33,11691,11805
33,11960,12078
33,12229,12347
33,12493,12611
33,12758,12875
33,13286,13003
33,13549,13390
33,13809,13661
33,14070,13923
33,14333,14187
33,14592,14449
33,14851,14706
33,15110,14966
33,,15222
34,8,120
34,267,387
34,529,649
34,795,913
34,1066,1185
34,1334,1456
34,1603,1724
34,1877,1994
34,2153,2273
34,2426,2547
34,2698,2815
34,2969,3089
34,3239,3354
34,3511,3627
34,3781,3895
34,4047,4162
34,4315,4429
34,4583,4695
34,4850,4963
34,5119,5238
34,5390,5505
34,5659,5773
34,5927,6041
34,6193,6311
34,6465,6579
34,6740,6855
34,7008,7123
34,7280,7398
34,7554,7667
34,7824,7933
34,8094,8209
34,8366,8476
34,8642,8754
34,8919,9030
34,9192,9308
34,9469,9591
34,9746,9868
34,10020,10141
34,10295,10414
34,10568,10687
34,10834,10956
34,11100,11217
34,11367,11481
34,11634,11741
34,11902,12005
34,12174,12274
34,12447,12551
34,12724,12837
34,12998,13107
34,13271,13382
34,13548,13670
34,13823,13942
34,14096,14213
34,14367,14487
34,14641,14757
34,14913,15026
34,15180,15295
35,86,1.84467e+19
35,351,203
35,617,466
35,879,735
35,1138,990
35,1398,1240
35,1657,1506
35,1918,1755
35,2182,2005
35,2448,2272
35,2719,2537
35,2991,2819
35,3263,3096
35,3531,3383
35,3801,3647
35,4069,3918
35,4338,4191
35,4609,4460
35,4879,4728
35,5150,5001
35,5420,5266
35,5690,5539
35,5954,5807
35,6216,6074
35,6481,6334
35,6747,6601
35,7010,6863
35,7272,7127
35,7535,7388
35,7798,7651
35,8063,7913
35,8328,8178
35,8597,8445
35,8867,8714
35,9135,8981
35,9405,9249
35,9677,9521
35,9951,9793
35,10225,10067
35,10499,10340
35,10775,10612
35,11052,10894
35,11323,11166
35,11597,11436
35,11872,11718
35,12146,11993
35,12421,12265
35,12696,12540
35,12973,12815
35,13250,13091
35,13529,13369
35,13806,13649
35,14080,13923
35,14351,14201
35,14622,14467
35,14888,14735
35,15156,15009
35,,15278
36,69,1.84467e+19
36,342,181
36,616,447
36,894,719
36,1172,989
36,1447,1273
36,1725,1550
36,2002,1839
36,2275,2115
36,2546,2388
36,2817,2661
36,3087,2931
36,3356,3201
36,3624,3470
36,3895,3742
36,4163,4008
36,4432,4280
36,4699,4547
36,4968,4817
36,5236,5089
36,5501,5358
36,5768,5617
36,6036,5888
36,6307,6157
36,6579,6423
36,6848,6696
36,7127,6967
36,7408,7144
36,7688,7529
36,7963,7806
36,8239,8082
36,8514,8357
36,8788,8631
36,9064,8905
36,9340,9184
36,9617,9460
36,9891,9737
36,10164,10008
36,10434,10283
36,10705,10548
36,10972,10821
36,11237,11085
36,11503,11351
36,11769,11624
36,12034,11884
36,12299,12148
36,12566,12416
36,12833,12680
36,13100,12949
36,13370,13213
36,13639,13477
36,13913,13749
36,14193,14034
36,14470,14307
36,14749,14589
36,15028,14868
36,15310,15150
37,225,69
37,499,346
37,776,617
37,1052,887
37,1326,1157
37,1601,1435
37,1876,1706
37,2155,1987
37,2431,2263
37,2707,2546
37,2982,2821
37,3257,3100
37,3529,3379
37,3798,3644
37,4065,3918
37,4333,4180
37,4600,4447
37,4866,4719
37,5135,4980
37,5408,5251
37,5680,5525
37,5948,5793
37,6213,6057
37,6479,6310
37,6746,6573
37,7009,6834
37,7272,7104
37,7533,7359
37,7799,7649
37,8067,7891
37,8336,8159
37,8609,8446
37,8881,8715
37,9156,8994
37,9433,9274
37,9709,9555
37,9985,9826
37,10263,10104
37,10537,10387
37,10808,10655
37,11079,10926
37,11351,11200
37,11623,11471
37,11891,11739
37,12159,12013
37,12427,12278
37,12693,12544
37,12957,12810
37,13220,13072
37,13486,13338
37,13751,13607
37,14016,13869
37,14280,14132
37,14549,14396
37,14819,14668
37,15089,14930
37,,15201
38,3,118
38,275,396
38,553,668
38,827,941
38,1097,1216
38,1372,1492
38,1646,1768
38,1914,2031
38,2180,2291
38,2451,2568
38,2723,2823
38,2992,3096
38,3261,3371
38,3534,3657
38,3809,3925
38,4085,4205
38,4360,4478
38,4637,4757
38,4913,5033
38,5187,5308
38,5459,5578
38,5730,5850
38,5997,6115
38,6261,6381
38,6522,6639
38,6785,6903
38,7050,7169
38,7313,7428
38,7577,7694
38,7844,7965
38,8111,8224
38,8377,8494
38,8645,8762
38,8918,9032
38,9186,9301
38,9451,9566
38,9717,9839
38,9986,10104
38,10251,10371
38,10514,10638
38,10776,10895
38,11042,11156
38,11309,11414
38,11571,11675
38,11830,11936
38,12003,12430
38,12347,12701
38,12608,12964
38,12864,13227
38,13119,13493
38,13375,13750
38,13633,13997
38,13893,14266
38,14152,14536
38,14412,14796
38,14673,15066
38,14939,15324
38,15205,
39,110,1.84467e+19
39,376,232
39,643,497
39,913,766
39,1182,1030
39,1454,1300
39,1730,1574
39,2010,1846
39,2285,2125
39,2565,2403
39,2845,2683
39,3123,2966
39,3399,3244
39,3675,3523
39,3950,3800
39,4224,4072
39,4496,4348
39,4772,4615
39,5045,4891
39,5319,5171
39,5591,5441
39,5863,5712
39,6133,5984
39,6400,6257
39,6668,6522
39,6936,6789
39,7205,7056
39,7473,7326
39,7742,7596
39,8014,7861
39,8286,8135
39,8553,8405
39,8825,8675
39,9096,8947
39,9365,9216
39,9631,9485
39,9903,9749
39,10175,10023
39,10443,10293
39,10711,10563
39,10980,10831
39,11249,11104
39,11520,11366
39,11789,11639
39,12058,11907
39,12329,12175
39,12601,12450
39,12870,12724
39,13141,12991
39,13411,13259
39,13678,13531
39,13950,13800
39,14223,14068
39,14493,14346
39,14764,14615
39,15034,14887
39,15307,15156
40,223,69
40,500,343
40,776,621
40,1049,892
40,1321,1165
40,1594,1444
40,1869,1716
40,2141,1988
40,2413,2262
40,2685,2534
40,2954,2807
40,3225,3072
40,3495,3349
40,3765,3611
40,4036,3885
40,4307,4157
40,4574,4426
40,4837,4691
40,5102,4953
40,5366,5217
40,5631,5482
40,5896,5752
40,6162,6009
40,6432,6283
40,6702,6551
40,6973,6824
40,7246,7095
40,7522,7368
40,7794,7643
40,8068,7916
40,8347,8193
40,8624,8467
40,8897,8748
40,9166,9020
40,9437,9284
40,9708,9556
40,9981,9826
40,10254,10102
40,10532,10378
40,10808,10653
40,11083,10926
40,11352,11201
40,11627,11474
40,11905,11743
40,12186,12022
40,12465,12307
40,12742,12584
40,13020,12862
40,13293,13137
40,13565,13415
40,13841,13685
40,14119,13960
40,14398,14240
40,14673,14513
40,14939,14797
40,15203,15056
40,,15324
41,111,1.84467e+19
41,374,227
41,637,480
41,901,735
41,1166,1011
41,1431,1263
41,1701,1545
41,1971,1818
41,2240,2092
41,2508,2358
41,2777,2633
41,3046,2896
41,3312,3169
41,3577,3430
41,3840,3699
41,4101,3959
41,4361,4220
41,4621,4480
41,4885,4742
41,5147,5003
41,5409,5266
41,5670,5524
41,5933,5785
41,6195,6051
41,6455,6313
41,6715,6570
41,6978,6829
41,7242,7083
41,7506,7353
41,7770,7604
41,8036,7860
41,8308,8127
41,8579,8397
41,8852,8698
41,9123,8978
41,9397,9248
41,9673,9519
41,9952,9798
41,10227,10073
41,10504,10343
41,10777,10625
41,11048,10895
41,11319,11168
41,11583,11439
41,11844,11700
41,12107,11961
41,12375,12223
41,12644,12492
41,12912,12760
41,13183,13034
41,13458,13299
41,13735,13576
41,14010,13850
41,14292,14128
41,14573,14411
41,14850,14694
41,15132,14967
41,,15253
42,54,1.84467e+19
42,332,171
42,538,450
42,877,988
42,1152,1269
42,1420,1539
42,1682,1806
42,1946,2065
42,2208,2322
42,2467,2582
42,2730,2847
42,2995,3110
42,3265,3381
42,3532,3653
42,3807,3928
42,4084,4203
42,4357,4481
42,4629,4749
42,4903,5026
42,5182,5303
42,5460,5582
42,5735,5852
42,6009,6132
42,6284,6400
42,6559,6677
42,6833,6952
42,7105,7223
42,7382,7499
42,7656,7777
42,7927,8044
42,8197,8316
42,8465,8583
42,8734,8849
42,9004,9124
42,9275,9392
42,9544,9662
42,9816,9933
42,10086,10201
42,10355,10469
42,10621,10741
42,10886,11007
42,11156,11278
42,11425,11544
42,11696,11814
42,11967,12085
42,12241,12365
42,12513,12632
42,12784,12908
42,13059,13182
42,13331,13453
42,13601,13722
42,13866,13988
42,14126,14241
42,14385,14495
42,14646,14753
42,14906,15007
42,15166,15263
43,69,1.84467e+19
43,334,166
43,602,440
43,877,718
43,1152,990
43,1422,1273
43,1693,1540
43,1964,1816
43,2232,2080
43,2500,2352
43,2765,2621
43,3033,2884
43,3300,3144
43,3566,3417
43,3831,3682
43,4097,3948
43,4362,4220
43,4630,4486
43,4904,4750
43,5180,5025
43,5454,5300
43,5727,5578
43,6003,5850
43,6274,6126
43,6545,6394
43,6814,6667
43,7081,6937
43,7345,7202
43,7607,7469
43,7872,7725
43,8139,7989
43,8405,8259
43,8673,8522
43,8944,8792
43,9215,9066
43,9482,9329
43,9749,9604
43,10021,9870
43,10286,10139
43,10551,10402
43,10821,10666
43,11091,10940
43,11361,11206
43,11629,11479
43,11897,11743
43,12162,12015
43,12427,12278
43,12694,12544
43,12964,12807
43,13234,13085
43,13504,13352
43,13776,13624
43,14055,13897
43,14329,14174
43,14598,14451
43,14868,14717
43,15142,14985
43,,15259
44,56,1.84467e+19
44,327,176
44,599,445
44,872,721
44,1144,990
44,1414,1261
44,1682,1533
44,1946,1799
44,2207,2060
44,2464,2307
44,2722,2563
44,2984,2812
44,3245,3085
44,3510,3342
44,3779,3610
44,4052,3893
44,4326,4167
44,4603,4448
44,4881,4729
44,5162,5004
44,5439,5282
44,5718,5559
44,5993,5838
44,6267,6109
44,6540,6385
44,6807,6660
44,7070,6931
44,7332,7190
44,7592,7450
44,7853,7714
44,8116,7967
44,8383,8230
44,8654,8493
44,8929,8768
44,9207,9050
44,9481,9327
44,9754,9598
44,10029,9877
44,10304,10150
44,10579,10424
44,10856,10695
44,11131,10980
44,11408,11250
44,11675,11527
44,11937,11791
44,12197,12060
44,12456,12313
44,12716,12576
44,12978,12830
44,13245,13082
44,13519,13344
44,13795,13616
44,14070,13890
44,14345,14178
44,14623,14464
44,14900,14746
44,15178,15018
44,,15291
45,94,1.84467e+19
45,374,219
45,646,498
45,908,769
45,1171,1031
45,1434,1296
45,1696,1554
45,1959,1814
45,2223,2076
45,2490,2346
45,2757,2608
45,3024,2883
45,3296,3147
45,3570,3418
45,3842,3689
45,4117,3962
45,4394,4240
45,4670,4515
45,4942,4792
45,5206,5061
45,5468,5322
45,5722,5586
45,5978,5837
45,6236,6096
45,6496,6355
45,6763,6613
45,7033,6867
45,7306,7140
45,7583,7417
45,7856,7694
45,8131,7971
45,8409,8248
45,8686,8529
45,8957,8807
45,9225,9081
45,9494,9347
45,9760,9618
45,10025,9877
45,10293,10144
45,10563,10411
45,10833,10682
45,11103,10954
45,11377,11220
45,11652,11498
45,11925,11777
45,12193,12040
45,12458,12314
45,12723,12577
45,12991,12837
45,13260,13105
45,13529,13380
45,13803,13646
45,14080,13920
45,14357,14196
45,14632,14477
45,14905,14748
45,15182,15025
45,,15296
46,101,1.84467e+19
46,302,219
46,648,760
46,924,1041
46,1189,1302
46,1450,1566
46,1710,1830
46,1971,2081
46,2236,2340
46,2501,2602
46,2773,2874
46,3045,3163
46,3320,3440
46,3593,3713
46,3874,3997
46,4154,4279
46,4434,4552
46,4713,4836
46,4987,5105
46,5259,5451
46,5529,5637
46,5802,5904
46,6078,6181
46,6358,6466
46,6637,6742
46,6918,7038
46,7205,7323
46,7494,7615
46,7780,7897
46,8068,8188
46,8358,8480
46,8639,8762
46,8912,9033
46,9182,9302
46,9449,9560
46,9714,9828
46,9981,10094
46,10250,10361
46,10515,10634
46,10778,10901
46,11044,11164
46,11309,11426
46,11577,11699
46,11842,11965
46,12105,12226
46,12365,12484
46,12624,12746
46,12887,13008
46,13146,13268
46,13404,13529
46,13667,13790
46,13933,14053
46,14196,14313
46,14461,14579
46,14729,14846
46,14999,15112
46,15267,15359
47,174,26
47,441,292
47,711,560
47,979,825
47,1249,1096
47,1522,1365
47,1795,1638
47,2062,1910
47,2331,2178
47,2601,2451
47,2872,2718
47,3141,2989
47,3411,3260
47,3682,3527
47,3955,3800
47,4226,4071
47,4495,4340
47,4770,4611
47,5045,4890
47,5321,5162
47,5594,5443
47,5866,5715
47,6134,5986
47,6399,6254
47,6656,6521
47,6910,6774
47,7162,7027
47,7419,7277
47,7676,7523
47,7936,7792
47,8199,8038
47,8464,8300
47,8737,8573
47,9014,8850
47,9291,9126
47,9570,9411
47,9854,9694
47,10133,9972
47,10407,10253
47,10681,10519
47,10949,10805
47,11215,11063
47,11476,11324
47,11736,11591
47,11997,11845
47,12255,12106
47,12518,12361
47,12782,12634
47,13047,12903
47,13315,13167
47,13589,13435
47,13865,13709
47,14136,13982
47,14411,14257
47,14685,14537
47,14958,14803
47,15232,15079
47,,15356
48,143,1.84467e+19
48,410,265
48,673,529
48,934,793
48,1195,1054
48,1461,1313
48,1730,1579
48,1996,1846
48,2264,2115
48,2534,2387
48,2802,2657
48,3072,2920
48,3342,3191
48,3608,3458
48,3873,3727
48,4138,3995
48,4402,4254
48,4670,4520
48,4936,4784
48,5199,5055
48,5458,5316
48,5717,5570
48,5978,5832
48,6242,6095
48,6506,6357
48,6766,6619
48,7028,6888
48,7286,7151
48,7539,7403
48,7793,7654
48,8048,7906
48,8304,8164
48,8563,8401
48,8825,8665
48,9091,8941
48,9360,9204
48,9634,9466
48,9910,9756
48,10183,10032
48,10455,10301
48,10727,10573
48,10997,10852
48,11258,11117
48,11516,11377
48,11774,11636
48,12036,11892
48,12556,12148
48,12824,12643
48,13089,12930
48,13354,13204
48,13620,13470
48,13890,13741
48,14165,14013
48,14439,14280
48,14712,14558
48,14986,14828
48,15262,15102
48,,15359
49,177,22
49,451,293
49,727,566
49,1003,851
49,1280,1125
49,1554,1397
49,1835,1671
49,2113,1960
49,2379,2233
49,2639,2501
49,2900,2764
49,3163,3019
49,3366,3289
49,3694,3424
49,3964,3793
49,4234,4148
49,4501,4328
49,4771,4583
49,5044,4898
49,5314,5168
49,5584,5439
49,5853,5703
49,6118,5975
49,6374,6241
49,6629,6492
49,6884,6750
49,7142,7001
49,7397,7259
49,7656,7506
49,7918,7767
49,8184,8009
49,8454,8274
49,8722,8559
49,8990,8835
49,9264,9111
49,9536,9387
49,9808,9656
49,10078,9929
49,10352,10202
49,10621,10476
49,10888,10744
49,11153,11011
49,11420,11271
49,11689,11543
49,11956,11813
49,12224,12076
49,12492,12348
49,12761,12618
49,13033,12882
49,13307,13153
49,13586,13427
49,13867,13710
49,14150,13984
49,14430,14272
49,14712,14548
49,14994,14836
49,,15114
50,178,1.84467e+19
50,448,294
50,704,565
50,961,820
50,1216,1081
50,1471,1333
50,1729,1590
50,1987,1839
50,2248,2088
50,2513,2364
50,2780,2631
50,3048,2904
50,3312,3174
50,3578,3438
50,3840,3704
50,4104,3967
50,4372,4227
50,4645,4494
50,4919,4764
50,5192,5045
50,5467,5316
50,5739,5591
50,6001,5859
50,6263,6119
50,6526,6388
50,6791,6650
50,6975,6911
50,7319,7429
50,7587,7702
50,7853,7971
50,8118,8236
50,8383,8508
50,8649,8772
50,8919,9045
50,9190,9310
50,9464,9586
50,9739,9859
50,10010,10131
50,10276,10396
50,10545,10663
50,10813,10932
50,11082,11198
50,11354,11476
50,11628,11747
50,11905,12035
50,12181,12306
50,12455,12579
50,12731,12852
50,13007,13132
50,13281,13404
50,13553,13677
50,13830,13952
50,14109,14232
50,14389,14509
50,14651,14771
50,14911,15028
50,15175,15294
51,80,1.84467e+19
51,349,193
51,615,451
51,886,716
51,1158,991
51,1430,1265
51,1705,1547
51,1978,1830
51,2251,2098
51,2524,2370
51,2801,2648
51,3080,2922
51,3359,3200
51,3635,3480
51,3915,3759
51,4194,4035
51,4468,4316
51,4739,4591
51,5004,4862
51,5272,5121
51,5543,5391
51,5817,5667
51,6091,5944
51,6364,6212
51,6638,6484
51,6916,6757
51,7194,7035
51,7469,7319
51,7747,7589
51,8026,7869
51,8305,8147
51,8585,8427
51,8863,8711
51,9142,8985
51,9417,9266
51,9688,9537
51,9952,9810
51,10216,10072
51,10480,10338
51,10737,10600
51,10997,10854
51,11258,11114
51,11525,11380
51,11793,11636
51,12058,11897
51,12321,12169
51,12579,12423
51,12839,12680
51,13098,12950
51,13359,13210
51,13623,13453
51,13890,13722
51,14161,13984
51,14430,14263
51,14701,14533
51,14970,14818
51,15243,15087
51,,15358
52,157,10
52,430,276
52,702,555
52,967,821
52,1232,1089
52,1496,1351
52,1757,1614
52,2016,1881
52,2275,2134
52,2537,2398
52,2801,2654
52,3065,2923
52,3333,3184
52,3606,3451
52,3880,3727
52,4152,3994
52,4428,4276
52,4703,4552
52,4978,4827
52,5250,5094
52,5519,5367
52,5785,5641
52,6040,5904
52,6298,6158
52,6558,6409
52,6821,6674
52,7344,6937
52,7609,7429
52,7873,7704
52,8137,7982
52,8400,8254
52,8667,8526
52,8938,8791
52,9209,9064
52,9477,9330
52,9746,9592
52,10013,9871
52,10283,10134
52,10552,10405
52,10822,10675
52,11087,10944
52,11354,11208
52,11622,11476
52,11895,11743
52,12170,12014
52,12446,12292
52,12719,12567
52,12993,12837
52,13272,13111
52,13546,13390
52,13823,13662
52,14102,13944
52,14384,14221
52,14663,14503
52,14937,14781
52,15211,15055
52,,15328
53,124,1.84467e+19
53,393,241
53,647,511
53,901,765
53,1153,1019
53,1405,1270
53,1661,1520
53,1922,1766
53,2186,2024
53,2453,2289
53,2721,2569
53,2988,2845
53,3258,3105
53,3530,3383
53,3810,3658
53,4090,3935
53,4369,4213
53,4647,4494
53,4926,4769
53,5200,5047
53,5471,5322
53,5743,5595
53,6011,5863
53,6280,6130
53,6549,6400
53,6816,6670
53,7086,6934
53,7356,7202
53,7628,7475
53,7900,7745
53,8175,8021
53,8449,8294
53,8726,8569
53,9007,8846
53,9285,9126
53,9561,9403
53,9838,9681
53,10118,9960
53,10396,10239
53,10673,10518
53,10947,10795
53,11223,11071
53,11492,11345
53,11754,11615
53,12011,11876
53,12267,12134
53,12522,12384
53,12781,12635
53,13038,12886
53,13301,13144
53,13567,13393
53,13837,13670
53,14107,13944
53,14382,14228
53,14658,14505
53,14935,14777
53,15213,15056
53,,15336
54,139,1.84467e+19
54,421,258
54,705,540
54,988,826
54,1272,1112
54,1549,1398
54,1822,1672
54,2090,1943
54,2356,2209
54,2619,2471
54,2882,2735
54,3148,2990
54,3411,3259
54,3673,3504
54,3940,3778
54,4208,4043
54,4477,4323
54,4748,4597
54,5022,4872
54,5295,5152
54,5566,5422
54,5838,5686
54,6114,5957
54,6392,6237
54,6672,6512
54,6952,6793
54,7233,7069
54,7513,7355
54,7786,7632
54,8056,7907
54,8328,8175
54,8609,8450
54,8891,8730
54,9170,9010
54,9447,9287
54,9723,9565
54,9995,9839
54,10268,10115
54,10540,10389
54,10814,10656
54,11086,10935
54,11359,11205
54,11627,11478
54,11896,11745
54,12162,12016
54,12425,12278
54,12685,12547
54,12947,12805
54,13211,13066
54,13476,13329
54,13743,13593
54,14013,13863
54,14285,14137
54,14556,14409
54,14826,14677
54,15098,14950
54,,15222
55,10,128
55,282,397
55,553,671
55,823,943
55,1092,1210
55,1359,1476
55,1625,1743
55,1895,2015
55,2164,2282
55,2433,2551
55,2704,2823
55,2975,3096
55,3245,3361
55,3517,3636
55,3791,3912
55,4067,4186
55,4336,4456
55,4604,4722
55,4875,4994
55,5151,5266
55,5429,5545
55,5706,5825
55,5985,6109
55,6263,6385
55,6536,6657
55,6806,6927
55,7077,7200
55,7348,7467
55,7620,7741
55,7887,8010
55,8158,8278
55,8429,8550
55,8707,8831
55,8980,9101
55,9247,9370
55,9516,9635
55,9784,9901
55,10057,10176
55,10323,10444
55,10587,10709
55,10841,10957
55,11099,11215
55,11357,11461
55,11612,11710
55,11868,11975
55,12129,12223
55,12394,12496
55,12659,12771
55,12927,13049
55,13197,13316
55,13466,13580
55,13733,13857
55,14000,14121
55,14268,14384
55,14537,14658
55,14804,14927
55,15074,15198
55,15340,
56,250,102
56,515,366
56,784,640
56,1054,907
56,1328,1176
56,1604,1451
56,1876,1727
56,2148,1994
56,2420,2272
56,2685,2541
56,2949,2808
56,3210,3069
56,3475,3329
56,3735,3592
56,3996,3851
56,4259,4116
56,4525,4376
56,4794,4640
56,5063,4911
56,5330,5182
56,5600,5452
56,5872,5719
56,6141,5994
56,6411,6256
56,6683,6529
56,6956,6802
56,7230,7072
56,7507,7344
56,7787,7625
56,8066,7906
56,8340,8181
56,8611,8460
56,8882,8736
56,9151,9008
56,9422,9269
56,9691,9544
56,9960,9814
56,10231,10080
56,10500,10348
56,10770,10621
56,11036,10886
56,11308,11158
56,11584,11428
56,11853,11704
56,12123,11973
